Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes
GARNIER (Henri).; ; ; ; 147, avenue de Villiers, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;272;Portraits de M. et Mme S. ; Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GARNIER (Henri).; ; ; ; 147, avenue de Villiers, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;273; Portrait de Mlle S. F.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GARNIER (Henri).; ; ; ; 147, avenue de Villiers, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;273 bis;bis. Portraits de Mlles M.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GASPAR (Ch.).; ; ; ;  C. E. 16, rue de Virton, Arlon (Belgique); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;274;Soleil d'Hiver. A Br.; A Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GASPAR (Ch.).; ; ; ;  C. E. 16, rue de Virton, Arlon (Belgique); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;275;Fin de jour d'Été. A. Br.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;276;Sur le Quai.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;277;Attelage Vendéen.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;278;L'Été au Village.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;279;La Marchande de Marrons.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;280;Village.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GEAY (Georges).; ; ; ; 7, rue d'Orléans, Rennes (Ille-et-Vilaine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;281;Neige.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;282;Hollandaise. ; A. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;283;Bacchante. ; D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;284;Au Labour. ; A. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;285;Portrait de M. G. B.; — D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;286;L’Aiguille. ; D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GERBER (A.).; ; ; ;  P. C. P. - P. C. HAUT- JURA. 5, avenue d'Eylau, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;287;Tyrolienne. ; D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GILIBERT (AIbert).; ; ; ;  P. C. P. - S. A. E. 55, rue de Prony, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;288;Les Charrons.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GILIBERT (AIbert).; ; ; ;  P. C. P. - S. A. E. 55, rue de Prony, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;289;Fin de journée.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GILIBERT (AIbert).; ; ; ;  P. C. P. - S. A. E. 55, rue de Prony, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;290;Intérieur de Ferme.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GILIBERT (AIbert).; ; ; ;  P. C. P. - S. A. E. 55, rue de Prony, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;291;Blanchisseuse à Carcasonne.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GILIBERT (AIbert).; ; ; ;  P. C. P. - S. A. E. 55, rue de Prony, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;291 bis;bis Brume et Soleil.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOMEZ GIMENO (A.).; ; ; ;  P. C. P. 7, rue Lafaurie-de-Montbadon, Bordeaux (Gironde).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;292;Paysage, derniers rayons du jour. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOMEZ GIMENO (A.).; ; ; ;  P. C. P. 7, rue Lafaurie-de-Montbadon, Bordeaux (Gironde).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;293;Plateau de Gillet. ; D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOMEZ GIMENO (A.).; ; ; ;  P. C. P. 7, rue Lafaurie-de-Montbadon, Bordeaux (Gironde).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;294;Les Ceps, nature morte. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOMEZ GIMENO (A.).; ; ; ;  P. C. P. 7, rue Lafaurie-de-Montbadon, Bordeaux (Gironde).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;295;Pêcheur à la Senne.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOVAERE (Émile).; ; ; ; 15, place des Martyrs, Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;296;Intérieur flamand.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GOVAERE (Émile).; ; ; ; 15, place des Martyrs, Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;297;La Flambée, à la Panne.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;298;Deux Profils. ; Gb. C.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;299;Mulâtresse. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;300;Contre-jour. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;301;Robe noire. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;302;Sanguine. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRIMPREL (Georges).; ; ; ;  P. C. P. - L. R. 71, rue du Faubourg-Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;303;Africaine. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRUYER (Paul).; ; ; ; 22, rue Truffaut, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;304;Orestès. ; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRUYER (Paul).; ; ; ; 22, rue Truffaut, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;305;Jeunesse. ; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GRUYER (Paul).; ; ; ; 22, rue Truffaut, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;306;Mlle V. Verlaine, du Vaudeville. ; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GUÉRIN (Henri).; ; ; ;  P. C. P. - S. A. E. 21, rue du Général-Foy, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;307;Le soir sur le Trieux (Pontrieux).;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GUÉRIN (Henri).; ; ; ;  P. C. P. - S. A. E. 21, rue du Général-Foy, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;308;La lessive à Roscoff.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GUGGENHEIM (Albert).; ; ; ; 3, rue de Lombardie, Saint-Gilles. Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;309;Étude. ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GUGGENHEIM (Albert).; ; ; ; 3, rue de Lombardie, Saint-Gilles. Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;310;Étude. ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GUGGENHEIM (Albert).; ; ; ; 3, rue de Lombardie, Saint-Gilles. Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;311;Rêverie. ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;312;Portrait. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;313;Étude de tête. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;314;Méditation. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;315;Tête de jeune fille. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;316;Farniente. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HACHETTE (André).; ; ; ;  P. C. P. 4, rue Bayard, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317;Portrait polychrome. ; Gb. C.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HANSSENS (Maurice).; ; ; ;  A. B. DE PH. 52, rue Bosquet, Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;318;Vieille porte.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HANSSENS (Maurice).; ; ; ;  A. B. DE PH. 52, rue Bosquet, Bruxelles (Belgique).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;319;Forêt sombre.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HARTUNG(Jules).; ; ; ; 67, avenue Kléber, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;321;Coucher de soleil au lac de Morat.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HAWEIS et COLES.; ; ; ; 17, rue Campagne-Première, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;322;Le Vicomte Robert d’Humières. ; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HAWEIS et COLES.; ; ; ; 17, rue Campagne-Première, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;323;Madame « Willy ». ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HAWEIS et COLES.; ; ; ; 17, rue Campagne-Première, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;324;Le maître sculpteur Rodin. ; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HAWEIS et COLES.; ; ; ; 17, rue Campagne-Première, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;325;Le maître sculpteur Dampt.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HAWEIS et COLES.; ; ; ; 17, rue Campagne-Première, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;326;Le poète.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HÉGOT (Fernand).; ; ; ; 5, rue de la Paix, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;327;Baignade de chevaux. ; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HÉGOT (Fernand).; ; ; ; 5, rue de la Paix, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;328;Un coin du vieux Châtel-Guyon. ; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HELLOUIN DE MÉNIBUS.; ; ; ; S. F. P. 8, rue Sainte-Beuve, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;329;La Soupe. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HELLOUIN DE MÉNIBUS.; ; ; ; S. F. P. 8, rue Sainte-Beuve, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;330;Portrait de M. H. de M.;— D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HERMAN (Édouard).; ; ; ; 79, rue de Neuilly, Gagny (Seine-et-Oise).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;331; Effet de nuit.;D. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HESS (Arthur-Herbert).; ; ; ;  P. S. E. U. Northampton (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;332;Le Saule. Plum Island.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HIVONNAIT (Charles).; ; ; ; 19, rue Joinville, Le Mans (Sarthe).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;333;Chemin du gué de l’Epeau (Sarthe). ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HIVONNAIT (Charles).; ; ; ; 19, rue Joinville, Le Mans (Sarthe).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;334;Bords de l’Huisne. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HIVONNAIT (Charles).; ; ; ; 19, rue Joinville, Le Mans (Sarthe).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;335;Bûcherons au bord de l'Huisne. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HORSLEY HINTON (A.).; ; ; ;  L. R. 52, Long Acre, Londres W. C. (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;336;« Fleeting and far. »; »; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HORSLEY HINTON (A.).; ; ; ;  L. R. 52, Long Acre, Londres W. C. (Angleterre).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;337;Approche de l'orage.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
HUGUET (Mme).; ; ; ;  P. C. P. 146, avenue des Champs-Élysées, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;338;Tête de Vierge. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
